   ,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",06-04-2025 16:00,25.5626095,84.663264,NH3,1,1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025 16:00,23.685297,86.945968,NH3,5,14,9
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025 16:00,23.685297,86.945968,OZONE,19,76,59
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025 16:00,23.618183,87.105718,SO2,11,60,31
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025 16:00,23.697936,86.944395,PM2.5,37,271,134
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025 16:00,23.618183,87.105718,PM10,56,284,114
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025 16:00,23.618183,87.105718,NO2,11,108,29
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025 16:00,23.618183,87.105718,OZONE,15,125,77
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025 16:00,23.616515,87.119133,NO2,11,98,25
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025 16:00,23.685297,86.945968,NO2,27,112,51
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025 16:00,23.685297,86.945968,SO2,14,89,37
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025 16:00,23.697936,86.944395,NO2,13,99,47
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025 16:00,23.697936,86.944395,NH3,4,6,5
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025 16:00,23.697936,86.944395,CO,8,99,52
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025 16:00,23.618183,87.105718,PM2.5,21,327,105
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025 16:00,23.618183,87.105718,CO,8,103,38
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025 16:00,23.616515,87.119133,OZONE,15,125,76
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025 16:00,23.685297,86.945968,PM2.5,14,347,143
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025 16:00,23.697936,86.944395,PM10,69,254,154
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025 16:00,23.697936,86.944395,SO2,6,17,10
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025 16:00,23.616515,87.119133,PM2.5,40,204,111
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025 16:00,23.616515,87.119133,CO,24,86,49
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025 16:00,23.685297,86.945968,CO,10,116,64
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",06-04-2025 16:00,23.697936,86.944395,OZONE,3,79,49
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",06-04-2025 16:00,23.618183,87.105718,NH3,6,12,8
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025 16:00,23.616515,87.119133,PM10,78,222,135
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",06-04-2025 16:00,23.685297,86.945968,PM10,92,312,136
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025 16:00,23.616515,87.119133,NH3,2,4,3
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",06-04-2025 16:00,23.616515,87.119133,SO2,12,73,29
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 16:00,24.75746,84.366208,PM2.5,25,385,207
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 16:00,24.75746,84.366208,SO2,11,19,14
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 16:00,24.75746,84.366208,CO,16,37,33
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 16:00,24.75746,84.366208,OZONE,7,93,76
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 16:00,19.8389439,75.244448,CO,30,48,43
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 16:00,19.863756,75.321188,NO2,13,117,50
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 16:00,19.863756,75.321188,CO,2,40,6
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 16:00,19.87562,75.38731,NO2,7,65,29
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 16:00,19.8389439,75.244448,NO2,19,29,25
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 16:00,19.863756,75.321188,NH3,2,4,3
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 16:00,19.863756,75.321188,SO2,14,29,21
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 16:00,19.863756,75.321188,PM2.5,57,119,83
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 16:00,24.75746,84.366208,NO2,2,3,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 16:00,24.75746,84.366208,NH3,1,1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 16:00,19.87562,75.38731,NH3,1,3,2
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 16:00,19.8389439,75.244448,NH3,9,10,9
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 16:00,19.863756,75.321188,OZONE,10,143,81
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",06-04-2025 16:00,24.75746,84.366208,PM10,35,442,195
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 16:00,19.87562,75.38731,PM2.5,29,79,50
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 16:00,19.87562,75.38731,PM10,73,128,94
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 16:00,19.87562,75.38731,SO2,6,32,12
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 16:00,19.87562,75.38731,CO,16,112,38
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 16:00,19.87562,75.38731,OZONE,25,95,70
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 16:00,19.8389439,75.244448,PM10,54,123,89
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 16:00,19.8389439,75.244448,OZONE,5,114,69
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 16:00,19.8389439,75.244448,SO2,23,38,29
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 16:00,19.863756,75.321188,PM10,52,136,87
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 16:00,30.943887,76.801991,NO2,6,43,24
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 16:00,30.943887,76.801991,NH3,5,8,7
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 16:00,30.943887,76.801991,SO2,9,108,49
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 16:00,30.943887,76.801991,OZONE,48,147,103
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 16:00,30.943887,76.801991,CO,44,71,59
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 16:00,30.943887,76.801991,PM2.5,18,203,88
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",06-04-2025 16:00,30.943887,76.801991,PM10,62,163,121
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 16:00,19.16485,73.23409,PM2.5,56,143,88
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 16:00,19.16485,73.23409,NH3,2,5,4
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 16:00,19.16485,73.23409,PM10,71,165,112
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 16:00,19.16485,73.23409,SO2,9,24,14
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 16:00,19.16485,73.23409,NO2,35,116,68
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 16:00,19.16485,73.23409,OZONE,1,171,56
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",06-04-2025 16:00,19.16485,73.23409,CO,12,94,23
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 16:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 16:00,16.172806,75.659694,NO2,9,10,9
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 16:00,16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 16:00,16.172806,75.659694,PM2.5,33,34,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 16:00,16.172806,75.659694,PM10,46,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 16:00,16.172806,75.659694,CO,14,38,25
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",06-04-2025 16:00,16.172806,75.659694,OZONE,12,16,16
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025 16:00,28.964949,77.278761,PM10,98,426,186
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025 16:00,28.964949,77.278761,CO,8,130,77
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025 16:00,28.964949,77.278761,PM2.5,41,351,149
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025 16:00,28.964949,77.278761,NO2,15,119,58
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025 16:00,28.964949,77.278761,NH3,2,9,5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025 16:00,28.964949,77.278761,SO2,6,116,53
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",06-04-2025 16:00,28.964949,77.278761,OZONE,12,73,47
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 16:00,21.51161,86.89088,PM2.5,50,103,79
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 16:00,21.51161,86.89088,SO2,7,25,14
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 16:00,21.51161,86.89088,CO,36,51,44
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 16:00,21.51161,86.89088,NO2,4,33,14
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 16:00,21.51161,86.89088,NH3,4,6,5
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 16:00,21.51161,86.89088,PM10,57,176,118
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 16:00,21.51161,86.89088,OZONE,22,168,81
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 16:00,23.55519,74.44001,PM2.5,33,126,67
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 16:00,23.55519,74.44001,NO2,14,44,25
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 16:00,23.55519,74.44001,NH3,4,12,7
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 16:00,23.55519,74.44001,SO2,1,14,8
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 16:00,23.55519,74.44001,CO,15,44,24
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 16:00,23.55519,74.44001,PM10,60,191,108
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 16:00,23.55519,74.44001,OZONE,48,160,71
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 16:00,25.106006,76.469948,PM2.5,4,73,38
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 16:00,25.106006,76.469948,CO,2,49,23
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 16:00,25.106006,76.469948,OZONE,8,137,94
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 16:00,25.106006,76.469948,PM10,86,170,116
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 16:00,25.106006,76.469948,SO2,3,18,8
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 16:00,25.106006,76.469948,NO2,6,112,42
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 16:00,25.106006,76.469948,NH3,3,5,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",06-04-2025 16:00,22.1166054,85.3945546,SO2,15,92,30
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",06-04-2025 16:00,22.1166054,85.3945546,CO,26,115,46
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",06-04-2025 16:00,22.1166054,85.3945546,OZONE,17,72,50
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",06-04-2025 16:00,22.1166054,85.3945546,NH3,3,8,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",06-04-2025 16:00,22.1166054,85.3945546,NO2,13,79,26
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",06-04-2025 16:00,22.1166054,85.3945546,PM2.5,67,283,162
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",06-04-2025 16:00,22.1166054,85.3945546,PM10,105,426,223
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025 16:00,28.359581,79.414455,NH3,1,2,1
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025 16:00,28.359581,79.414455,CO,5,29,24
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025 16:00,28.38910936,79.42963708,PM10,45,128,93
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025 16:00,28.38910936,79.42963708,CO,4,33,25
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025 16:00,28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025 16:00,28.38910936,79.42963708,SO2,25,30,27
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025 16:00,28.359581,79.414455,SO2,56,71,63
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025 16:00,28.38910936,79.42963708,PM2.5,23,98,60
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025 16:00,28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025 16:00,28.359581,79.414455,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025 16:00,28.359581,79.414455,PM10,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",06-04-2025 16:00,28.359581,79.414455,OZONE,16,22,17
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025 16:00,28.38910936,79.42963708,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",06-04-2025 16:00,28.38910936,79.42963708,OZONE,1,42,14
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 16:00,21.941841,86.728318,PM2.5,67,112,84
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 16:00,21.941841,86.728318,SO2,22,37,30
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 16:00,21.941841,86.728318,NO2,3,29,14
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 16:00,21.941841,86.728318,NH3,4,5,5
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 16:00,21.941841,86.728318,CO,100,129,115
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 16:00,21.941841,86.728318,PM10,80,114,98
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 16:00,21.941841,86.728318,OZONE,10,103,63
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",06-04-2025 16:00,25.747299,71.393989,PM10,75,179,123
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",06-04-2025 16:00,25.747299,71.393989,PM2.5,13,72,37
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",06-04-2025 16:00,25.747299,71.393989,SO2,5,9,7
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",06-04-2025 16:00,25.747299,71.393989,NH3,4,8,5
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",06-04-2025 16:00,25.747299,71.393989,CO,10,26,18
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",06-04-2025 16:00,25.747299,71.393989,NO2,3,50,15
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",06-04-2025 16:00,25.747299,71.393989,OZONE,33,110,63
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025 16:00,22.7605581,88.3617589,SO2,15,29,20
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025 16:00,22.7605581,88.3617589,PM2.5,36,150,62
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025 16:00,22.7605581,88.3617589,PM10,70,133,93
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025 16:00,22.7605581,88.3617589,NH3,5,9,7
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025 16:00,22.7605581,88.3617589,OZONE,15,66,41
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025 16:00,22.7605581,88.3617589,CO,58,81,62
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",06-04-2025 16:00,22.7605581,88.3617589,NO2,12,27,18
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",06-04-2025 16:00,30.233011,74.907758,CO,5,101,53
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",06-04-2025 16:00,30.233011,74.907758,PM2.5,28,82,46
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",06-04-2025 16:00,30.233011,74.907758,PM10,18,84,52
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",06-04-2025 16:00,30.233011,74.907758,SO2,3,23,11
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",06-04-2025 16:00,30.233011,74.907758,NO2,21,24,23
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 16:00,25.42742023,86.13886079,PM10,62,211,135
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 16:00,25.42742023,86.13886079,PM2.5,55,315,178
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 16:00,25.42742023,86.13886079,NO2,73,114,95
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 16:00,25.42742023,86.13886079,SO2,3,32,10
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 16:00,25.42742023,86.13886079,CO,NA,NA,NA
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 16:00,25.42742023,86.13886079,OZONE,2,25,5
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",06-04-2025 16:00,25.42742023,86.13886079,NH3,11,11,11
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 16:00,19.0243902,73.0406721,NH3,6,17,11
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 16:00,19.0243902,73.0406721,CO,14,54,34
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 16:00,19.0243902,73.0406721,NO2,11,32,20
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 16:00,19.0243902,73.0406721,SO2,5,22,11
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 16:00,19.0243902,73.0406721,PM2.5,42,96,71
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 16:00,19.0243902,73.0406721,PM10,100,143,126
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 16:00,19.0243902,73.0406721,OZONE,6,114,55
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 16:00,15.888653,74.541751,NO2,65,122,92
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 16:00,15.888653,74.541751,SO2,14,15,15
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 16:00,15.888653,74.541751,NH3,2,3,2
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 16:00,15.888653,74.541751,PM2.5,23,61,31
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 16:00,15.888653,74.541751,PM10,30,80,41
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",06-04-2025 16:00,15.888653,74.541751,OZONE,19,20,19
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 16:00,12.920984,77.584908,NH3,1,3,1
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",06-04-2025 16:00,12.921418,77.502466,OZONE,21,22,21
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",06-04-2025 16:00,12.990328,77.5431385,PM10,38,46,39
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",06-04-2025 16:00,12.990328,77.5431385,SO2,6,19,8
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 16:00,12.917348,77.622813,NH3,1,5,4
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025 16:00,12.9135218,77.5950804,CO,24,36,32
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025 16:00,12.9135218,77.5950804,OZONE,29,30,30
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 16:00,12.951913,77.539784,NO2,5,15,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",06-04-2025 16:00,13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025 16:00,12.9135218,77.5950804,PM2.5,23,51,35
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",06-04-2025 16:00,12.9135218,77.5950804,PM10,32,210,73
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 16:00,12.920984,77.584908,PM2.5,16,58,36
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 16:00,12.920984,77.584908,PM10,23,72,48
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",06-04-2025 16:00,13.003872,77.664217,SO2,8,17,9
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",06-04-2025 16:00,12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 16:00,12.951913,77.539784,PM10,44,129,70
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",06-04-2025 16:00,12.9756843,77.5660749,NO2,31,35,33
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",06-04-2025 16:00,12.9756843,77.5660749,SO2,8,17,12
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 16:00,12.917348,77.622813,PM2.5,26,60,40
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 16:00,12.917348,77.622813,NO2,24,67,42
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",06-04-2025 16:00,12.917348,77.622813,OZONE,4,85,42
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",06-04-2025 16:00,13.0246342,77.5080115,PM10,28,88,47
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",06-04-2025 16:00,12.920984,77.584908,OZONE,5,21,12
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",06-04-2025 16:00,13.003872,77.664217,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",06-04-2025 16:00,13.003872,77.664217,PM10,82,446,134
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",06-04-2025 16:00,13.0270199,77.494094,NH3,4,5,5
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",06-04-2025 16:00,13.0270199,77.494094,SO2,4,16,8
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",06-04-2025 16:00,13.0270199,77.494094,CO,23,72,46
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",06-04-2025 16:00,12.921418,77.502466,CO,26,49,38
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",06-04-2025 16:00,12.990328,77.5431385,NO2,21,32,24
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",06-04-2025 16:00,12.951913,77.539784,SO2,18,38,28
